		D0052A	D0053A	D0057A	D0058A	D0063A	D0064A	D0068A	D0069A	D0073A	D0074A	D0078A	D0079A	D0085A	D0086A	D0089A	D0090A	D0095A	D0096A	D0100A	D0101A	D0105A	D0107A	D0110A	D0111A	D0116A	D0117A	D0121A	D0122A	D0127A	D0128A	D0132A	D0133A	D0137A	D0138A	D0142A	D0143A	D0147A	D0148A	D0152A	D0153A	D0158A	D0159A	D0163A	D0164A	D0167A	D0173A	D0174A	D0177A	D0182A	D0187A	D0192A	D0198A	D0203A	D0208A	D0213A	D0270A	D0271A	D0275A	D0276A	D1030A	D1031A
Proteobacteria	S29C374-Lasker2021	0.028432308	0.030753633	0.03699131	0.03244293	0.309872	0.31072327	0.018863408	0.016851211	0.07421027	0.064830504	0.00634952	0.007440363	0.051070694	0.051380113	0.15675353	0.17050089	0.04638401	0.050962478	0.06307668	0.11982184	0.006402921	0.006732659	0.04262974	0.04481061	0.34685856	0.39168194	0.097902216	0.0928058	0.20117971	0.20537712	0.20719305	0.1115288	0.17369342	0.18726015	0.27556393	0.28065377	0.12068327	0.11408618	0.12767105	0.11379275	0.3310474	0.35703778	0.19314587	0.14935802	0.19573326	0.017988995	0.024836553	0.16618632	0.11653886	0.09420488	0.097911	0.0865638	0.091550216	0.07803808	0.21330325	0.2579066	0.2593449	0.1267966	0.09447926	0.2008839	0.18742445
Verrucomicrobiota	S2C1127-Flyer2018	0.014686813	0.014461597	1.52E-05	1.40E-06	0.008421451	0.008631992	7.83E-05	9.20E-05	0.017878046	0.020028178	4.75E-07	1.40E-06	0.0188998	0.01913466	3.91E-06	9.29E-06	0.024710936	0.025939604	1.71E-05	1.34E-05	0.017677778	0.02393535	2.51E-06	2.25E-06	0.002891666	0.002960677	4.66E-05	8.83E-06	0.018969731	0.01804615	3.89E-06	2.67E-06	0.025216194	0.02320147	3.83E-05	3.73E-05	0.016100524	0.015897037	0.000445739	0.000402369	0.001756367	0.001991945	3.79E-05	1.16E-05	0.010324921	5.55E-06	1.55E-06	0.013524468	5.85E-06	0.03631409	0.000294042	0.029323341	0.000400872	0.03211568	3.85E-06	0.006883163	0.006889498	0.000946093	0.00090005	3.61E-06	1.07E-05
Bacteroidota	S2C142-Lasker2021	4.66E-05	7.69E-05	0.001537878	0.001058702	0.000176294	0.000196535	0.006063132	0.004259387	1.55E-06	2.46E-05	0.000167506	0.000111472	2.32E-06	2.04E-06	0.000704032	0.00075965	6.55E-06	3.21E-06	0.000341771	0.000596086	2.98E-06	0	0.00018911	0.000220787	0.000323069	0.000467972	0.00049031	0.000452914	0.006238984	0.006185764	0.024990702	0.011571782	0.002990706	0.003354305	0.03572767	0.0352978	0.002173245	0.002204601	0.012894295	0.012737719	0.028067691	0.032712072	0.013071199	0.008548735	0.003116889	0.000901248	0.001673567	0.002126483	0.008894413	0.003367556	0.006459156	0.000173691	0.01999439	6.93E-06	0.012603401	0.009626081	0.013072286	0.029373223	0.027224472	0.000751367	0.00079702
Proteobacteria	S2C156-Lasker2021	5.96E-05	5.36E-05	0.001875354	0.002038146	7.65E-05	0.000100448	0.000619091	0.000659444	5.29E-06	1.33E-05	6.83E-05	8.28E-05	1.21E-05	0	0.000721141	0.000722879	3.28E-06	1.33E-05	0.000343027	0.000473674	1.24E-06	9.06E-07	0.000293147	0.000335115	0.000310445	0.000335233	0.000758058	0.000715353	0.000214992	0.00021082	0.001839637	0.000972319	0.000123272	0.000166829	0.006177374	0.006845308	0.000287992	0.00021321	0.003333575	0.003153426	0.004181317	0.004979906	0.008202701	0.00668781	0.000254877	8.45E-05	9.33E-05	0.000257074	0.005238919	0.000469142	0.000557777	3.79E-05	0.001291147	1.70E-05	0.005109133	0.001221604	0.001545024	0.001576682	0.00156882	0.0007579	0.000906318
Proteobacteria	S2C166-Lasker2021	0.00032957	0.000129264	0.00219897	0.002188539	0.000767391	0.000840353	0.003265038	0.004071041	3.33E-05	7.34E-05	4.30E-05	3.35E-05	2.65E-05	3.70E-05	0.001415584	0.001444793	2.99E-05	4.02E-05	0.000455346	0.000770093	4.40E-05	3.04E-06	0.000489031	0.000501886	0.001933127	0.002231339	0.001483937	0.001336595	0.001005874	0.001064291	0.021414327	0.012093421	0.000449866	0.000845319	0.048110995	0.0497748	0.001007934	0.000801246	0.018387318	0.017082099	0.030284347	0.03640713	0.045278642	0.03544328	0.00121774	0.000945056	0.001360011	0.000553104	0.038124382	0.003414948	0.00667202	0.000129762	0.009587818	9.71E-05	0.02191978	0.002255327	0.003554837	0.009592589	0.007684468	0.001977093	0.001777064
Bacteroidota	S2C18607-Flyer2018	0.011735085	0.013113323	2.32E-05	4.86E-06	0.0521837	0.056597568	0.000167476	0.000154441	0.022450356	0.020923309	4.95E-06	0	0.037238635	0.0377025	4.44E-05	6.00E-05	0.049195673	0.050839987	1.89E-05	2.88E-05	0.029300766	0.03498457	7.68E-05	5.50E-05	0.026550205	0.026612734	0.000234319	0.000117888	0.08577423	0.08223789	3.45E-05	4.21E-05	0.095975906	0.0929094	8.46E-05	0.000105733	0.043527253	0.043986104	0.000738106	0.000539942	0.012015103	0.011481306	7.44E-05	3.89E-05	0.036816895	0	2.45E-05	0.057280775	2.56E-05	0.024433026	0.000653466	0.034412414	0.000363226	0.018899601	9.83E-06	0.054709908	0.04854076	0.001794667	0.0019221	4.19E-05	7.11E-05
None	S2C2497-Flyer2018	0.001759617	0.002187883	0	1.32E-06	0.024981186	0.024283167	1.62E-05	2.55E-05	0.000446505	0.000391566	0	2.29E-06	0.004547191	0.004964883	0	6.66E-06	0.005618046	0.006180191	0	0	0.000608195	0.000623754	1.03E-06	0	0.002801736	0.003060599	1.06E-05	9.51E-06	0.054852653	0.052597884	5.46E-06	0	0.04797768	0.053110894	0.000155406	9.99E-05	0.023104748	0.021062335	0.000471946	0.000442059	0.016155554	0.017556805	0.000281954	0.00010867	0.05080772	0	5.70E-06	0.033777673	6.93E-05	0.001209311	0.000332727	0.011782371	0.000258655	0.013858642	4.10E-06	0.047332488	0.04002349	0.000558608	0.000571735	3.06E-07	2.72E-06
Proteobacteria	S2C271-Lasker2021	0.002472732	0.003199133	0.17448446	0.20959952	0.004710394	0.004918216	0.005493139	0.003289333	0.000252725	0.000232649	0.037833765	0.041913975	0.00028936	0.000302572	0.021845633	0.023985045	0.000266668	0.00024076	0.005067945	0.008189742	9.84E-05	3.77E-05	0.025669392	0.027435362	0.013198515	0.014762432	0.016411645	0.01582044	0.004145095	0.004242906	0.013995437	0.006368572	0.001956338	0.002103402	0.024266183	0.027115947	0.002941735	0.002384713	0.001995165	0.001745277	0.022431463	0.024024561	0.045449477	0.025480261	0.004782097	0.00021984	0.000346889	0.002396125	0.023876768	0.000831084	0.001596879	0.000660272	0.004092826	6.36E-05	0.046435162	0.012487358	0.011872178	0.00233689	0.001933781	0.028752692	0.025397707
Myxococcota	S2C284-Flyer2018	0.000756562	0.000893441	1.89E-06	4.91E-06	0.041802686	0.03968505	2.39E-05	1.68E-05	0.002307026	0.002622719	3.62E-06	9.52E-06	0.01067647	0.010667255	9.12E-06	9.87E-06	0.01315059	0.015005782	5.12E-06	7.50E-06	0.007794891	0.008764577	1.13E-05	2.97E-06	0.000724639	0.000841861	2.43E-06	2.27E-07	0.022420174	0.021793969	1.16E-05	3.05E-06	0.021588372	0.021595012	7.10E-06	1.56E-05	0.008456116	0.008361182	3.01E-05	2.25E-05	0.001338202	0.001106925	4.29E-05	1.09E-05	0.005267771	4.71E-06	5.23E-07	0.019425916	1.64E-05	0.001977646	4.60E-06	0.010500341	4.36E-05	0.002395711	1.10E-05	0.020117573	0.015439092	5.75E-05	5.67E-05	5.57E-06	2.08E-05
Verrucomicrobiota	S2C2904-Flyer2018	0.04102938	0.04616819	0.000272046	0.000260099	0.061961632	0.059613	2.73E-05	4.07E-06	0.06604572	0.059606783	3.68E-06	4.05E-06	0.060972925	0.06249916	5.07E-05	0.000113293	0.06447234	0.06557748	1.48E-05	5.17E-06	0.021985766	0.02285714	3.31E-05	3.45E-05	0.021312745	0.024188552	0.000218027	0.000100703	0.08211607	0.082586356	9.50E-06	4.68E-06	0.07032497	0.07311096	0.000322988	0.000289703	0.052960034	0.05105318	0.000252693	0.000133216	0.02197494	0.021816643	0.000580974	0.000175615	0.07464051	2.23E-06	3.29E-06	0.05417857	0.000104952	0.003465495	0.000147397	0.067574635	0.000148417	0.046770696	9.77E-05	0.057136126	0.05182183	0.000281094	0.00020647	3.93E-05	7.94E-05
Marinisomatota	S2C3384-Flyer2018	0.10335798	0.10886456	0.000116782	0.000186174	0.088213235	0.09070269	2.85E-05	7.45E-07	0.15053728	0.16689578	6.44E-06	1.58E-06	0.17442486	0.18247893	4.11E-05	2.82E-05	0.18605429	0.18670945	8.84E-06	4.50E-06	0.19827609	0.17868848	2.41E-05	7.78E-06	0.042543214	0.048265472	0.000363723	1.04E-05	0.091202766	0.09806949	8.37E-06	7.48E-06	0.11429638	0.114015214	0.000149851	0.000114027	0.11724111	0.11506444	7.75E-05	2.58E-05	0.03223204	0.027536165	0.000199682	1.50E-05	0.08868834	0	0	0.09663311	7.13E-06	0.007859872	0.000182534	0.16020739	0.000120836	0.15809119	1.24E-05	0.045148175	0.05011674	0.000245517	0.000133044	2.32E-05	6.91E-05
SAR324	S2C3692-Flyer2018	0.29152298	0.30163372	0.011110083	0.009866048	0.17929345	0.18157949	0.00038509	0.00013993	0.29645893	0.29126182	0.000169379	0.000203503	0.21322633	0.21734478	0.001403856	0.001729112	0.21366492	0.22856426	0.000472691	0.001022461	0.14435223	0.14697452	0.001215119	0.001137253	0.22965533	0.25691837	0.008646168	0.004838582	0.17430252	0.17930315	0.000897091	0.000479182	0.18003298	0.18213558	0.003537125	0.003037646	0.2058995	0.19725518	0.001235093	0.000587555	0.12097092	0.12183708	0.003563835	0.001006361	0.21344422	4.17E-05	7.73E-05	0.17184061	0.000425521	0.016021134	0.003394331	0.21524315	0.001962276	0.17875324	0.005101941	0.14265199	0.14218827	0.001203072	0.000836813	0.001157635	0.001758813
Proteobacteria	S2C609-Flyer2018	0.01783873	0.02073765	0	0	0.05510552	0.054268457	3.21E-05	4.64E-05	0.070821136	0.084113404	4.95E-06	1.34E-06	0.10620223	0.1053491	9.39E-07	9.40E-06	0.1223233	0.13051844	4.34E-06	1.08E-05	0.14261483	0.14520247	0	1.15E-06	0.012235867	0.014573571	4.60E-05	1.67E-05	0.042287532	0.043065015	5.20E-07	5.77E-07	0.056160912	0.0599309	2.12E-05	4.01E-05	0.03677486	0.03683298	0.000192331	0.000103959	0.005943296	0.004752348	3.94E-05	1.06E-05	0.025672242	0	0	0.037021864	7.17E-06	0.016194928	1.24E-05	0.07679206	0.000216552	0.098598614	8.84E-06	0.014080029	0.014542513	0.000450472	0.000335388	3.08E-05	2.91E-05
Proteobacteria	S2C734-Lasker2018	0.11010839	0.120793104	0.003011332	0.002791832	0.06258707	0.06303284	0.000245982	8.96E-05	0.10097951	0.09358153	3.54E-05	2.88E-05	0.06355155	0.06447204	0.000706496	0.000962244	0.056857713	0.06338098	0.000207829	0.0003636	0.02353663	0.025590336	0.000815641	0.000728005	0.092409715	0.10362298	0.001945383	0.001041419	0.066541955	0.066407174	0.000114647	0.000110195	0.056419704	0.060207542	0.00096048	0.000925833	0.06985801	0.06851671	0.001446753	0.000855052	0.045919508	0.04604788	0.001297638	0.000630062	0.09294556	8.62E-07	1.29E-05	0.06116046	0.000230496	0.014667529	0.000997598	0.06397348	0.000493408	0.024589773	0.000464532	0.062206384	0.06147463	0.001180649	0.001051514	0.000641645	0.000783825
Verrucomicrobiota	S2C83-Lasker2018	0.031391215	0.043388408	1.96E-05	4.95E-06	0.008655417	0.008703533	0.000181235	0.000160012	0.03263674	0.032802902	4.12E-06	5.90E-06	0.019555295	0.019565998	1.54E-05	3.00E-05	0.02277441	0.023366787	7.49E-06	2.05E-05	0.013838326	0.019461796	7.49E-06	8.70E-07	0.005940929	0.005945246	0.00011825	3.84E-05	0.016940666	0.01600864	5.04E-06	6.01E-06	0.019791989	0.018057052	9.52E-05	4.46E-05	0.01601926	0.015715681	0.000763448	0.000644226	0.002728351	0.003468916	7.78E-05	2.85E-05	0.013371619	4.88E-06	7.07E-06	0.011039185	5.94E-06	0.029449431	0.000621723	0.02394266	0.000399385	0.011986475	2.41E-06	0.007342476	0.007391684	0.001234879	0.001294178	1.38E-05	2.47E-05
Actinobacteriota	S2C897-Flyer2018	0.028222838	0.031215494	7.30E-05	6.92E-05	0.03304863	0.031284843	5.63E-05	4.29E-05	0.045922406	0.045067552	4.59E-05	4.37E-05	0.051294636	0.050294112	5.24E-05	7.63E-05	0.059977002	0.06122816	4.65E-05	4.99E-05	0.043436676	0.05138365	2.54E-05	2.75E-05	0.014038649	0.015044601	0.0001816	7.40E-05	0.03696461	0.035382688	2.53E-05	9.76E-06	0.043591022	0.040994227	0.000113348	9.65E-05	0.033041123	0.032969795	0.000719184	0.000625487	0.007345648	0.008146551	0.000163587	0.000128111	0.028963473	3.16E-06	1.19E-05	0.028851554	7.51E-05	0.034316696	0.000582253	0.054915164	0.000376992	0.04460651	2.98E-05	0.018260943	0.01788851	0.001165689	0.001072336	3.15E-05	7.49E-05
Proteobacteria	S30C168-Lasker2018	0.003305923	0.004277065	0.000331114	0.000314186	0.006828667	0.007164398	0.000120183	0.000176703	0.007624379	0.006510131	3.20E-05	4.35E-05	0.001910111	0.001818628	9.35E-05	0.000151226	0.001877255	0.001883647	3.95E-05	4.87E-05	0.000258054	0.000300193	4.37E-05	4.76E-05	0.014121114	0.015559462	0.000263755	0.000181272	0.023756318	0.028178722	0.000238064	0.00022046	0.017099304	0.017770186	0.002587034	0.002728976	0.0073693	0.007082067	0.005649482	0.006044481	0.010173336	0.011234547	0.004065941	0.00452858	0.009319246	8.31E-05	7.23E-05	0.010989592	0.003511357	0.003255442	0.002081966	0.00549778	0.001021303	0.000187424	0.000769172	0.022420848	0.019451838	0.002081029	0.001983042	0.000102516	0.000148343
Proteobacteria	S30C71-Lasker2018	0.013827113	0.016572243	0.004867383	0.004681443	0.04630867	0.046015635	0.000759062	0.000558662	0.014777449	0.012448479	0.001240156	0.00137018	0.010389461	0.010845345	0.009707917	0.010046791	0.009329689	0.010316209	0.002352849	0.004218373	0.00188477	0.001876479	0.004455053	0.00433145	0.071479656	0.08008855	0.014242461	0.011749406	0.06627275	0.071999066	0.009205703	0.004017808	0.03890756	0.04129069	0.026753576	0.024918858	0.03336489	0.028744247	0.009130914	0.007446365	0.119794376	0.12845334	0.022260493	0.010924226	0.05031878	0.002403159	0.003208298	0.05223739	0.00996225	0.004334351	0.008426409	0.012173228	0.00758313	0.001091512	0.006988487	0.115682386	0.107837036	0.006301832	0.005227247	0.011498349	0.011090595
Verrucomicrobiota	S31C34-Lasker2021	0.004293371	0.005373409	0.030913807	0.027002666	0.014371099	0.015748862	0.019437155	0.021111993	0.00120314	0.000951521	0.001549183	0.001636781	0.000301089	0.00028039	0.031452656	0.030252976	0.00030199	0.00025819	0.022389088	0.02684465	4.48E-05	4.98E-05	0.007009538	0.00789451	0.026457772	0.028275767	0.035128262	0.030515527	0.01581115	0.014955493	0.013886595	0.009787986	0.007146368	0.006468399	0.07253157	0.06213985	0.009445056	0.007890199	0.1015328	0.11121023	0.036093634	0.04623746	0.06058163	0.08230439	0.014917829	0.004355239	0.005491422	0.017796423	0.048011325	0.012981289	0.01819888	0.002058974	0.024611264	8.38E-05	0.025680708	0.09280246	0.07486679	0.059528027	0.0594603	0.020746313	0.026851268
Thermoplasmatota	S31C540-Lasker2021	0.030809565	0.032407	0.000312188	0.000286664	0.20547614	0.207911	2.38E-05	1.02E-05	0.02754513	0.02588049	1.56E-05	2.62E-05	0.12791084	0.12856047	7.56E-05	8.36E-05	0.1540482	0.16316383	2.32E-05	2.22E-05	0.035094935	0.03645548	3.41E-05	3.09E-05	0.02600666	0.02988814	0.000161816	5.71E-05	0.1842334	0.19177008	5.72E-05	1.76E-05	0.20479015	0.20859852	8.66E-05	0.000101681	0.11900598	0.117052674	9.32E-05	3.42E-05	0.039986845	0.03781097	0.000291348	2.90E-05	0.14358613	4.97E-07	5.06E-07	0.19512764	6.05E-06	0.004551707	7.11E-05	0.09913375	7.85E-05	0.07860153	0.000108952	0.15258637	0.13883784	8.65E-05	2.03E-05	6.97E-05	7.93E-05
Bacteroidota	S32C617-Lasker2021	0.000863235	0.000966232	5.99E-05	6.39E-05	0.009857026	0.010304074	5.23E-05	0.000123435	0.000337175	0.000366152	7.08E-06	1.70E-05	0.001413407	0.001381191	2.32E-05	3.54E-05	0.001828186	0.001880496	2.46E-05	3.61E-05	0.000838745	0.000867972	8.31E-05	8.98E-05	0.001709743	0.001867413	0.000227826	0.000202042	0.039068367	0.039640028	7.66E-05	0.000112157	0.062078662	0.062034655	8.86E-05	0.000100793	0.024446886	0.025802825	5.86E-05	0.000102389	0.003353546	0.003189679	6.49E-05	3.03E-05	0.011534952	8.92E-05	1.71E-05	0.023731882	1.71E-05	0.011636742	0.00053763	0.022849971	7.64E-05	0.027874246	0.000334472	0.025769092	0.02173296	0.00020108	0.000138002	7.66E-05	8.79E-05
Verrucomicrobiota	S33C2170-Flyer2018	0.000178433	0.000178593	0.009084278	0.010799977	4.95E-05	5.23E-05	4.09E-05	4.40E-05	7.93E-05	7.66E-05	0.000432865	0.000468245	4.04E-05	5.45E-05	7.21E-05	4.84E-05	6.37E-05	7.06E-05	3.16E-05	3.24E-05	3.62E-05	3.98E-05	0.000161247	0.000165555	4.86E-05	5.98E-05	7.21E-05	8.17E-05	8.34E-05	7.76E-05	3.50E-05	2.94E-05	7.63E-05	6.53E-05	3.43E-05	4.24E-05	5.35E-05	5.40E-05	3.07E-05	3.60E-05	3.99E-05	4.68E-05	1.86E-05	3.35E-05	6.63E-05	2.31E-05	2.81E-05	4.03E-05	4.59E-05	4.89E-05	4.21E-05	6.98E-05	3.32E-05	4.45E-05	7.01E-05	7.19E-05	6.81E-05	2.29E-05	2.72E-05	3.70E-05	3.84E-05
Bacteroidota	S33C2814-Flyer2018	9.52E-06	1.13E-05	0.000746885	0.000990265	7.00E-06	1.33E-05	0.000289358	0.000315703	9.78E-06	1.57E-05	0.005305431	0.004871502	6.21E-06	1.15E-05	0.000433473	0.000616523	1.22E-05	1.31E-05	0.000372843	0.000656065	1.14E-05	8.52E-06	0.003064544	0.003882786	2.20E-05	3.36E-05	0.002091153	0.002496974	1.59E-05	1.71E-05	0.000149849	0.000152363	1.48E-05	8.53E-06	2.93E-05	3.77E-05	6.97E-06	3.51E-06	1.65E-05	1.81E-05	2.46E-05	3.86E-05	2.14E-05	2.18E-05	1.62E-05	1.87E-05	4.17E-05	1.31E-05	3.15E-05	8.12E-05	9.51E-05	4.55E-06	4.86E-05	7.43E-06	0.000259343	4.45E-05	4.50E-05	0.000771549	0.000734517	0.000290715	0.000504085
None	S33C644-Lasker2018	0.001274589	0.001681375	0	4.11E-06	0.018522639	0.017813498	1.46E-05	1.88E-05	0.000334595	0.000286951	6.34E-07	4.01E-06	0.003581062	0.00353981	0	0	0.004023382	0.004392256	0	0	0.000451911	0.000568924	0	1.19E-06	0.002080961	0.002391482	8.50E-06	2.94E-06	0.041053906	0.03971091	1.15E-05	4.21E-06	0.045956932	0.039966065	9.65E-05	9.02E-05	0.017153395	0.015897073	0.000382919	0.000326929	0.012175271	0.013114614	0.000173775	7.38E-05	0.038132094	0	0	0.02567718	6.10E-05	0.000929658	0.000206733	0.008656031	0.000121033	0.010736746	1.14E-06	0.034814537	0.030233642	0.000437773	0.000320608	1.11E-06	7.17E-06
Thermoplasmatota	S33C644-Lasker2021	0.014719328	0.014962783	8.08E-05	8.75E-05	0.016741654	0.01588758	4.23E-06	0	0.010787342	0.011433351	1.79E-06	0	0.0249235	0.025474817	1.74E-05	0	0.030704834	0.03322672	2.79E-06	0	0.01564306	0.014889579	2.98E-06	5.04E-06	0.007457346	0.008237966	7.58E-05	7.28E-06	0.023343174	0.021901967	0	0	0.03134878	0.03053386	1.18E-05	2.04E-05	0.023270164	0.02175911	6.07E-05	6.01E-05	0.005780315	0.006271675	7.19E-05	1.93E-05	0.018691838	0	0	0.023647394	0	0.002382927	0.000104723	0.03405313	5.10E-05	0.09129376	2.82E-05	0.011542066	0.011138449	8.54E-05	9.17E-05	2.13E-06	9.78E-06
Thermoplasmatota	S34C165-Flyer2018	0.08368555	0.08451494	0.000215823	0.000184617	0.06754513	0.0653706	8.36E-06	0	0.08141607	0.07763676	1.05E-05	2.12E-05	0.06953897	0.07196218	5.47E-05	7.68E-05	0.07428998	0.081462234	2.90E-05	0	0.034343023	0.03501421	5.01E-05	4.54E-05	0.062060457	0.068092406	0.000300122	3.09E-05	0.06787975	0.06723792	0	6.94E-07	0.07161272	0.07350055	8.02E-05	5.61E-05	0.07047073	0.06678428	5.02E-05	3.35E-05	0.02589275	0.026112037	0.000283232	2.54E-05	0.074033365	2.74E-06	0	0.049835175	0	0.00295106	0.000176377	0.06785849	3.21E-05	0.034377877	6.34E-05	0.03914416	0.040735725	3.62E-05	7.62E-05	3.66E-05	8.69E-05
Thermoplasmatota	S35C165-Flyer2018	0.0871263	0.087976605	0.00025925	0.000192897	0.0758638	0.07416357	4.51E-06	5.28E-06	0.089458264	0.08495472	1.11E-05	0	0.07619875	0.07900751	4.59E-05	7.31E-05	0.08172324	0.08965269	7.41E-06	0	0.037882175	0.038757473	1.33E-06	0	0.06587337	0.07402884	0.000369869	7.22E-05	0.07268101	0.07162711	0	0	0.07674351	0.07696325	0.000113291	5.38E-05	0.07317872	0.07043916	4.93E-05	1.30E-05	0.027544117	0.028845664	0.000175766	2.96E-05	0.076964684	0	0	0.05431259	1.65E-05	0.003134569	0.000196556	0.07212839	4.95E-05	0.036732394	7.10E-05	0.040722705	0.043274626	6.43E-05	5.04E-05	1.29E-05	0.000109332
Bacteroidota	S35C16-Lasker2021	0.000235563	0.000153623	0.005956362	0.004779221	0.000293957	0.000331591	0.013433925	0.009340922	7.29E-07	7.24E-06	2.42E-05	3.75E-06	5.39E-06	1.37E-05	0.000274608	0.00037851	8.99E-06	8.68E-06	0.000211742	0.000421531	1.27E-05	4.61E-06	0.000394908	0.000341367	0.000665857	0.000735697	0.000438413	0.000303147	0.001395973	0.00148884	0.02111865	0.016270652	0.000689674	0.00073129	0.06332005	0.061550032	0.001386632	0.001244534	0.053433783	0.061037537	0.020871453	0.026918655	0.0487544	0.0583246	0.00128911	0.001470521	0.002095748	0.000934613	0.062220354	0.004968119	0.007121834	0.000105481	0.009230155	4.82E-05	0.007703065	0.003500173	0.003862404	0.010605566	0.011505291	0.000249875	0.000337304
Proteobacteria	S35C36-Lasker2021	4.74E-05	2.15E-05	4.94E-05	9.41E-05	0.000267027	0.00028835	0.001153176	0.000505595	9.42E-05	8.88E-05	0.000564236	0.000689475	5.64E-05	8.31E-05	0.005341166	0.005652959	9.24E-05	5.47E-05	0.001901061	0.003873574	4.54E-05	4.28E-06	0.013549206	0.014623315	0.000176374	0.0003986	0.04335369	0.044158697	0.000110322	5.72E-05	0.000222026	0.000107979	1.88E-05	0.00016804	0.008499461	0.01055638	0.000104955	0.000141719	0.00176628	0.001597924	0.002582409	0.002801878	0.02144507	0.016435456	3.57E-05	6.00E-06	4.02E-05	9.45E-06	0.007543666	3.71E-05	2.29E-05	3.72E-05	0.000109056	0.000541357	0.001686859	0.000134667	0.000931966	0.002774595	0.002546456	0.006763173	0.006192608
Proteobacteria	S35C482-Lasker2021	0.007886941	0.008408777	0.17188044	0.17836793	0.013720537	0.01418248	0.011348653	0.011858321	0.007561903	0.007508601	0.005886406	0.006985529	0.001184109	0.00122109	0.006567788	0.006657548	0.000912161	0.001074053	0.00245217	0.004027015	0.000328801	0.000240157	0.014135156	0.015309713	0.011412381	0.014084846	0.013817608	0.012634936	0.006183515	0.007080596	0.010756373	0.010506957	0.002998349	0.003103863	0.047566038	0.054158937	0.008806823	0.006802819	0.030563489	0.028549755	0.05217631	0.050544325	0.13291442	0.1438673	0.009320148	0.000338447	0.000615283	0.012783857	0.07820226	0.003029475	0.00631754	0.001756071	0.004862974	0.000215543	0.019724557	0.045120705	0.0409441	0.011224912	0.0089987	0.007852993	0.00746531
Proteobacteria	S35C55-Lasker2021	0.001082389	0.001483447	0.48190916	0.55718225	0.001808436	0.001902716	0.00671748	0.003672336	2.46E-05	6.51E-05	0.000768615	0.000773585	5.51E-05	6.24E-05	0.014586262	0.015952926	4.55E-05	6.22E-05	0.004304735	0.00729492	3.76E-05	0	0.007510577	0.00798613	0.006449842	0.006955462	0.008302674	0.008282479	0.009123053	0.008663416	0.122545846	0.054164	0.00363426	0.005804245	0.19577605	0.21933842	0.007757766	0.006268038	0.026257461	0.023484966	0.12713647	0.14865565	0.3122489	0.1736048	0.00704289	0.002004515	0.002260672	0.005178468	0.17495105	0.005276513	0.009898197	0.000626778	0.024410767	0.000278518	0.2112373	0.03193656	0.036906112	0.016873965	0.01527341	0.020409193	0.017783498
