		zr2760_10_	zr2760_12_	zr2760_16_	zr2760_17_	zr2760_18_	zr2760_20_	zr2760_21_	zr2760_23_	zr2760_24_	zr2760_25_	zr2760_26_	zr2760_27_	zr2760_28_	zr2760_29_	zr2760_30_	zr2760_31_	zr2760_32_	zr2760_33_	zr2760_35_	zr2760_36_	zr2760_37_	zr2760_38_	zr2760_39_	zr2760_40_	zr2760_41_	zr2760_42_	zr2760_43_	zr2760_44_	zr2760_45_	zr2760_46_	zr2760_47_	zr2760_48_	zr2760_49_	zr2760_50_	zr2760_51_	zr2760_52_	zr2760_53_	zr2760_54_	zr2760_55_	zr2760_56_	zr2760_57_	zr2760_58_	zr2760_59_	zr2760_60_	zr2760_61_	zr2760_62_	zr2760_63_	zr2760_64_	zr2760_65_	zr2760_66_	zr2760_67_	zr2760_68_	zr2760_69_	zr2760_70_	zr2760_71_	zr2760_73_	zr2760_74_	zr2760_75_	zr2760_76_	zr2760_77_	zr2760_78_	zr2760_79_
Verrucomicrobiota	S2C2904-Flyer2018	0.09003012	0.094304256	0.030468604	0.07591107	0.022439566	0.10739867	0.06784687	0.088679716	0.08567201	0.08503392	0.07121792	0.077013925	0.037943058	0.060848597	0.074760415	0.028726099	0.028131891	0.021828927	0.019151617	0.046159673	0.023285342	0.027866628	0.024846787	0.025720438	0.023364322	0.03978027	0.007912099	0.020501632	0.024125503	0.026762454	0.031973053	0.029883794	0.025073888	0.030399699	0.02509443	0.023178158	0.029301906	0.030678539	0.028653206	0.026466558	0.028967982	0.04292241	0.02061439	0.025413815	0.013976405	0.032352384	0.027732132	0.017849948	0.024637116	0.021823976	0.019183965	0.017768921	0.022987997	0.003966049	0.016079044	0.001886469	0.001495395	0.01951816	0.014976423	0.001278722	0.001535282	0.02605045
Marinisomatota	S2C3384-Flyer2018	0.11308138	0.12062271	0.002928005	0.13137504	0.001894343	0.10536308	0.13940547	0.12773585	0.107346505	0.12735711	0.06623463	0.10986638	0.004703782	0.0994109	0.11259273	0.003162868	0.002490236	0.001029111	0.001598459	0.007771657	0.00157497	0.001591379	0.001285863	0.002974	0.001716524	0.005541186	0.010382986	0.001045427	0.002339273	0.003037918	0.003244578	0.002125448	0.001498942	0.00131289	0.001282354	0.001448031	0.00110464	0.003177759	0.00235176	0.001208969	0.002880292	0.007152777	0.000999371	0.002917041	0.011049296	0.000837469	0.00268014	0.001432302	0.002922813	0.001772259	0.001685009	0.001229659	0.002812635	0.004611933	0.001652377	0.002496059	0.000509192	0.002493701	0.001561787	0.001290767	0.000439924	0.000712391
SAR324	S2C3692-Flyer2018	0.12144616	0.14548841	0.13542601	0.13353243	0.17167102	0.14557202	0.10231228	0.130259	0.13563246	0.12965909	0.16297807	0.13426067	0.15718015	0.14822888	0.13676223	0.16826169	0.14107473	0.15643173	0.12558039	0.1912368	0.16653414	0.17583132	0.14930546	0.1374338	0.21085888	0.1675048	0.08753477	0.15253672	0.23704676	0.23669766	0.14537123	0.16323546	0.15393023	0.18749018	0.12463377	0.15662193	0.16681534	0.15350957	0.13849677	0.19703266	0.13576952	0.17315799	0.15029906	0.121481135	0.12234439	0.19468968	0.13589744	0.13295549	0.12821655	0.10607083	0.103882246	0.10175631	0.11775225	0.038176253	0.085609585	0.05409998	0.008329949	0.111344054	0.07451127	0.014115083	0.008832616	0.117589705
Proteobacteria	S2C609-Flyer2018	0.115890995	0.11462872	0.000573066	0.11466227	0.000994407	0.10347003	0.14688791	0.10187701	0.10616706	0.1221315	0.037329704	0.11662224	0.001455962	0.07455116	0.103640966	0.0021555	0.000895546	0.00081331	0.000647866	0.001834809	0.000802763	0.000753819	0.00045549	0.000589526	0.000972714	0.0011845	0.002158968	0.000514479	0.000481809	0.00070448	0.000516547	0.000540673	0.000561818	0.000572591	0.000409541	0.000520756	0.000496306	0.000925442	0.000497977	0.000686614	0.000594105	0.001774739	0.000562547	0.000829455	0.001681054	0.000532951	0.000431067	0.000363916	0.000490739	0.000387183	0.000219244	0.000442848	0.000546663	0.000914311	0.000251316	0.000286529	0.000212227	0.000452131	0.000481544	0.000317698	0.000302376	0.000495803
Proteobacteria	S2C734-Lasker2018	0.03529889	0.033061452	0.10565317	0.02491237	0.10058217	0.045922834	0.01937184	0.0343487	0.038335755	0.0293701	0.066554435	0.03351416	0.13010363	0.044561505	0.039284136	0.134895	0.10887401	0.100065865	0.08722188	0.15405458	0.11449758	0.12473077	0.13297941	0.10437725	0.12190903	0.15532467	0.020107232	0.12798592	0.122270636	0.12852772	0.11927859	0.13457042	0.10420962	0.13486207	0.13213503	0.09868443	0.13899174	0.12920351	0.1246146	0.12360876	0.11859332	0.15193836	0.093599685	0.09971967	0.03828248	0.08653012	0.104557164	0.071977615	0.09412082	0.08101321	0.08566914	0.08661924	0.098362714	0.012722027	0.06821696	0.006271971	0.003988059	0.08429738	0.057161868	0.003799807	0.00377914	0.10908058
Verrucomicrobiota	S2C83-Lasker2018	0.019616967	0.017487597	0.001098707	0.016841037	0.001781458	0.017558243	0.014114791	0.01693436	0.015627995	0.017060408	0.01809224	0.017627493	0.001987074	0.020708377	0.016427193	0.002365605	0.001395082	0.001735511	0.001346041	0.003103007	0.00187177	0.002091327	0.001463396	0.001373378	0.002873354	0.002688912	0.002390587	0.001855354	0.001550005	0.001508626	0.001570262	0.002099589	0.002057909	0.002695747	0.001744915	0.002459781	0.00251146	0.001855344	0.001846738	0.002509427	0.001719794	0.005218382	0.00207479	0.001872568	0.002872006	0.002789878	0.001171233	0.001632468	0.001325678	0.000850881	0.000878151	0.00145926	0.001256541	0.003950379	0.000765531	0.000389574	0.000310147	0.001134398	0.000710968	0.000723811	0.000370661	0.002186319
Actinobacteriota	S2C897-Flyer2018	0.051940825	0.05980893	0.001455542	0.04898644	0.002974102	0.05390454	0.044243257	0.052890614	0.04413542	0.049244285	0.030382065	0.051525783	0.003061319	0.040370803	0.047815844	0.003415035	0.001932786	0.001990202	0.002249547	0.004531297	0.002655277	0.00279516	0.001990564	0.001678837	0.003374459	0.003702093	0.003510884	0.002260046	0.001924136	0.00219426	0.002078714	0.002236589	0.002284559	0.003116465	0.002027405	0.00263083	0.002844897	0.002478541	0.002230519	0.003092707	0.001907549	0.006026008	0.002340664	0.002216416	0.004713499	0.002949895	0.001533155	0.001936877	0.001533987	0.001105564	0.001006406	0.00129502	0.001751549	0.003673739	0.00107777	0.000566453	0.000368678	0.001473709	0.000872463	0.00070971	0.00039142	0.002240872
Proteobacteria	S30C168-Lasker2018	0.018597735	0.01749096	0.003249873	0.018364657	0.006145105	0.016347012	0.008888018	0.017010616	0.014800344	0.018809786	0.02029977	0.012851927	0.005446583	0.011404194	0.015505916	0.006812152	0.004073694	0.007512155	0.00500376	0.006008211	0.006573283	0.006677436	0.007570599	0.003840905	0.009585144	0.006719875	0.012125904	0.00946376	0.005479936	0.00519939	0.004921159	0.005900824	0.006497632	0.008648817	0.008127733	0.005401839	0.007762211	0.006110176	0.005240474	0.008426301	0.004977844	0.008475679	0.006707891	0.005305062	0.017694082	0.008427235	0.004302707	0.004818013	0.003749069	0.002789663	0.004277998	0.004480371	0.003717214	0.012094844	0.002115395	0.00471111	0.006278948	0.002698303	0.002325111	0.004397993	0.004920538	0.006342114
Proteobacteria	S30C71-Lasker2018	0.019468166	0.018286893	0.044198915	0.01250863	0.041332427	0.027318932	0.008537469	0.017945329	0.019716095	0.014991342	0.058604773	0.015540279	0.04261802	0.02011077	0.02112602	0.04641671	0.043359116	0.044556513	0.03274115	0.043017842	0.042553633	0.046661705	0.040196028	0.040124148	0.044104442	0.041114904	0.084237896	0.040653538	0.04298185	0.04659545	0.04164344	0.04186392	0.041757025	0.04954788	0.041291486	0.035663545	0.04327493	0.04317788	0.038730163	0.043542426	0.039328896	0.03860215	0.029300585	0.0325759	0.119615555	0.04260532	0.044032633	0.025890365	0.039457776	0.040066704	0.035747815	0.031947963	0.035505954	0.039691586	0.04060971	0.065634914	0.059799492	0.032751214	0.027756331	0.035402548	0.05928635	0.032782163
Verrucomicrobiota	S31C34-Lasker2021	0.002322633	0.002154182	0.010853335	0.001667374	0.022632096	0.003523577	0.001559515	0.00279401	0.002506887	0.001853847	0.01594804	0.0024725	0.014730514	0.005063036	0.003009198	0.021952968	0.013823373	0.02537483	0.017706899	0.014060737	0.024300512	0.024490137	0.022889705	0.013016516	0.030573362	0.019898659	0.08521902	0.029116753	0.015388384	0.013272367	0.014262787	0.019987157	0.020577535	0.026071675	0.024974998	0.02471916	0.025495382	0.016839799	0.017415343	0.027059102	0.016536323	0.02361506	0.021575961	0.019277493	0.08535731	0.028790781	0.014517898	0.016741669	0.012033028	0.012754585	0.015147996	0.021442438	0.012642123	0.13258599	0.0140676	0.03204729	0.07634313	0.010533013	0.009984735	0.082304336	0.064107224	0.023319207
Thermoplasmatota	S31C540-Lasker2021	0.17491764	0.17607717	0.003743815	0.14366177	0.003728078	0.19410296	0.1429267	0.17188393	0.17360595	0.14096321	0.14999773	0.17193596	0.005834882	0.14920342	0.18794882	0.004867545	0.004008059	0.002028067	0.002187333	0.007952194	0.002181824	0.002813535	0.001852966	0.004088145	0.002343498	0.005367604	0.008338954	0.001812829	0.003630216	0.004254519	0.004103908	0.002475409	0.00207503	0.00283364	0.001927864	0.001829699	0.00240216	0.005242223	0.00316236	0.002461477	0.003253358	0.006489053	0.001953804	0.003315151	0.008783856	0.001727783	0.003115086	0.001717027	0.003486682	0.002402841	0.001862331	0.001640592	0.003543299	0.004443109	0.001436706	0.001613475	0.000500093	0.002459385	0.001792091	0.001058158	0.000561627	0.001873846
Bacteroidota	S32C617-Lasker2021	0.03438806	0.04130432	0.000849492	0.029665323	0.001014571	0.023617677	0.037500687	0.028463144	0.022276701	0.036993165	0.025036927	0.027862651	0.000664955	0.06369412	0.034042776	0.001969697	0.000923805	0.001681694	0.000592285	0.000730912	0.001103364	0.001013395	0.001255889	0.00085305	0.000641068	0.000712069	0.001033334	0.001608018	0.000233951	0.000250225	0.000696809	0.001006039	0.001045146	0.000978312	0.001141141	0.000802503	0.001162301	0.000679593	0.000590536	0.000833091	0.000703255	0.00053713	0.000812842	0.000685943	0.00154955	0.001070426	0.00070195	0.000652573	0.000527762	0.000775069	0.001024558	0.001069063	0.000705769	0.000601005	0.000578524	0.000448878	0.000170427	0.000532985	0.000593465	0.000252949	9.70E-05	0.000777592
Verrucomicrobiota	S33C2170-Flyer2018	0.000313474	0.000181495	0.011019297	0.000518187	0.034444887	0.000740282	0.00234806	0.000603904	0.000412736	0.00039154	0.000275844	0.000195137	0.014611952	0.00132899	0.000225496	0.024629615	0.018631477	0.022096649	0.030378055	0.024024839	0.025924092	0.026063789	0.015113137	0.024068931	0.047159825	0.022744581	0.000227915	0.06655925	0.16360831	0.14246276	0.028495668	0.019558504	0.022020273	0.026106672	0.015044848	0.058744982	0.026838321	0.038480796	0.0218029	0.04119629	0.015823621	0.009184774	0.021634823	0.018894112	0.000803684	0.032124322	0.017800163	0.036829326	0.030907117	0.014816895	0.025073227	0.032513235	0.02239567	0.000310299	0.023417192	0.000196344	0.000140524	0.031154169	0.01044979	0.000907808	0.000182037	0.020436201
Bacteroidota	S33C2814-Flyer2018	0.000526975	0.000169524	0.024665903	0.001202374	0.104151376	0.001134207	0.003488094	0.00127393	0.001132833	0.000761945	0.000468676	0.000414395	0.03427487	0.001711649	0.000349616	0.061278604	0.046569526	0.038155664	0.08731924	0.03402466	0.06260665	0.05714145	0.027898345	0.055662695	0.13371512	0.036548484	0.000330363	0.07019371	0.18516997	0.16854285	0.06956722	0.04222687	0.05216067	0.055034146	0.027268285	0.05550649	0.057224516	0.10475524	0.055177823	0.10794379	0.036057454	0.011112439	0.04920353	0.051392384	0.001164217	0.06845139	0.04757242	0.047295958	0.07359031	0.028476821	0.03234919	0.044843726	0.05056325	0.000603311	0.023198001	0.000462013	0.000363005	0.028883865	0.014622518	0.00116271	0.000266567	0.03740624
None	S33C644-Lasker2018	0.034390587	0.026723135	0.001741857	0.02222203	0.002164135	0.030307181	0.017318828	0.02703108	0.023641272	0.026137518	0.038018726	0.021694869	0.002787509	0.02259223	0.025491128	0.002608706	0.002014648	0.001780229	0.001565085	0.004158949	0.002141832	0.002228367	0.001670666	0.001857283	0.003135544	0.003080087	0.005326136	0.002171972	0.001290622	0.001549875	0.002349872	0.002075603	0.002167057	0.002585726	0.00207494	0.001884974	0.002335663	0.001941345	0.002405098	0.002489668	0.001898094	0.004631306	0.001650712	0.001941471	0.010575698	0.003044154	0.001790794	0.001167719	0.001696198	0.001349662	0.001164198	0.001256439	0.001789332	0.003649393	0.000993283	0.001964809	0.000644628	0.001130938	0.00100234	0.000749838	0.00072503	0.00230127
Thermoplasmatota	S33C644-Lasker2021	0.040314455	0.029982882	0.002365698	0.030338377	0.002148534	0.033797808	0.04352872	0.02983479	0.031131737	0.027526824	0.020144848	0.036290526	0.003463208	0.027914073	0.03345988	0.002257468	0.00239438	0.001413893	0.001638575	0.004309471	0.001327115	0.00177927	0.001201621	0.002297473	0.001350392	0.0033287	0.002687361	0.001065386	0.002491575	0.003474344	0.002786988	0.001788869	0.001676664	0.002233168	0.001888096	0.001510479	0.002021409	0.002525848	0.002513082	0.001844337	0.002441264	0.004025189	0.001769431	0.002402105	0.003277648	0.001941943	0.002453028	0.001413364	0.00252174	0.001511407	0.001492918	0.001477402	0.002507654	0.001700656	0.001161629	0.000918974	0.000213117	0.002021331	0.001275276	0.000302481	9.95E-05	0.001571923
Thermoplasmatota	S34C165-Flyer2018	0.05646428	0.050888095	0.033893224	0.039905787	0.030570293	0.061564762	0.02590696	0.050413784	0.046341702	0.040845204	0.066033445	0.04484039	0.044285696	0.047059193	0.05039596	0.028884519	0.030415265	0.019525442	0.020961925	0.05760163	0.01881409	0.027277108	0.018376688	0.02841907	0.017434463	0.040916905	0.008279908	0.014911833	0.029401757	0.07929919	0.036714986	0.031065367	0.02540825	0.03686955	0.024410048	0.020887587	0.031685404	0.037194654	0.03224893	0.02468237	0.031457793	0.051477175	0.026500622	0.026932927	0.014250436	0.032176904	0.0280344	0.022113135	0.032017283	0.022475325	0.017416993	0.014744828	0.026878877	0.004750355	0.014940511	0.002132863	0.000816231	0.0224725	0.015499142	0.001106326	0.000610737	0.02473917
Thermoplasmatota	S35C165-Flyer2018	0.061339285	0.055519573	0.035749156	0.042382184	0.032981124	0.06581941	0.028128931	0.0536477	0.051012903	0.04325715	0.06883239	0.049972273	0.048352104	0.050531536	0.054446924	0.031093547	0.033716742	0.021546364	0.022664003	0.06366117	0.020385044	0.029202553	0.019123528	0.030750938	0.019604478	0.044538066	0.0087556	0.016383458	0.03188402	0.034109518	0.08686523	0.032339063	0.026226921	0.039473813	0.026174279	0.02243703	0.03264638	0.039416187	0.036031857	0.02644714	0.033160582	0.05736385	0.028842341	0.030160215	0.015137501	0.035019558	0.02990286	0.02395816	0.034230314	0.02180189	0.017655578	0.014967004	0.029973106	0.005032433	0.016763946	0.00211539	0.000852147	0.0233656	0.016710522	0.001283555	0.000627548	0.027216373
Bacteroidota	S35C16-Lasker2021	0.000344088	0.000241696	0.001730266	0.000317883	0.003865793	0.000336819	0.000541577	0.000396787	0.000507405	0.000241081	0.001260465	0.000430969	0.00159642	0.000689538	0.000360236	0.003546264	0.002994779	0.00376058	0.00302953	0.001763384	0.004257886	0.004171845	0.00309184	0.00255433	0.004320622	0.002254637	0.006644828	0.003406298	0.001161354	0.001151102	0.002175747	0.003165782	0.003668032	0.004279402	0.003257568	0.013361789	0.003986055	0.002488661	0.002529442	0.004746293	0.002495795	0.002663243	0.004220032	0.002697231	0.013944414	0.004658341	0.002334543	0.005750259	0.002545283	0.003033249	0.002179204	0.004870007	0.002633701	0.054455288	0.008631629	0.015576679	0.0760062	0.004271321	0.003455313	0.08703031	0.09223734	0.00619377
Proteobacteria	S35C36-Lasker2021	6.43E-05	4.62E-05	0	5.70E-05	1.42E-05	1.60E-05	6.12E-05	5.75E-05	3.72E-05	1.59E-05	3.99E-05	6.12E-05	0	8.92E-05	1.59E-05	0	0	2.41E-05	7.47E-06	0	3.18E-05	1.08E-05	0	1.88E-05	0	6.86E-06	0.000101542	1.84E-05	8.63E-06	2.96E-05	0	0	0	0	0	0	1.50E-05	2.06E-05	8.58E-06	0	6.53E-06	3.27E-05	8.85E-06	0	0.000475541	1.46E-05	1.08E-05	0	0	3.89E-05	0	0	1.24E-05	0.001830605	0	0.000656885	0.005954237	0	0	0.005304896	0.005376619	0.000110691
Proteobacteria	S35C482-Lasker2021	0.000725133	0.00069697	0.01462653	0.000732894	0.024584062	0.001381956	0.001221038	0.001320878	0.001093814	0.000968608	0.00626815	0.001019053	0.01799711	0.002547239	0.001029394	0.023591312	0.018073255	0.025359001	0.016858926	0.019384308	0.027403234	0.022825936	0.023541981	0.019402761	0.02766126	0.022829074	0.052586906	0.025087845	0.029961694	0.027653798	0.019261532	0.018029949	0.022306165	0.019019587	0.01944188	0.02976719	0.019425474	0.0222118	0.021203378	0.02118761	0.019846877	0.022226991	0.023844853	0.020137506	0.055527322	0.027418464	0.019147798	0.023460973	0.017696053	0.019150736	0.018919704	0.022103718	0.01743307	0.055818055	0.017955601	0.027014349	0.042637788	0.017773338	0.01136772	0.022032075	0.032290068	0.01620372
Proteobacteria	S35C55-Lasker2021	0.001662093	0.000735658	0.01226477	0.001087107	0.017195707	0.001858407	0.001691495	0.001396166	0.00165383	0.001111527	0.009228472	0.002232432	0.011625822	0.002790135	0.00167995	0.017050546	0.01294388	0.023260387	0.013380786	0.011508935	0.016724745	0.017630639	0.016349278	0.012483331	0.019898904	0.013303991	0.18116398	0.019122534	0.004522198	0.005094685	0.012344645	0.014633264	0.017206676	0.021900762	0.01811819	0.02010645	0.016558953	0.012850182	0.012763591	0.016707303	0.01338602	0.012322309	0.01562245	0.011067281	0.2022719	0.01845679	0.018783573	0.015946029	0.011523672	0.013263228	0.013455209	0.011835236	0.010675671	0.10515456	0.017017601	0.2848922	0.31604847	0.011280215	0.009571932	0.14261703	0.34803537	0.017686425
Proteobacteria	S35C62-Lasker2018	7.82E-05	4.72E-05	0.001117579	4.34E-05	0.001211083	0.000173729	0.00014729	7.27E-05	8.80E-05	3.68E-05	0.000523708	0.000164528	0.000845726	0.000215009	7.27E-05	0.001472094	0.001278227	0.002173169	0.001089833	0.001010829	0.001323364	0.001515217	0.001207052	0.001155885	0.001436242	0.001043772	0.010430024	0.00120053	0.000643362	0.00064994	0.001043803	0.001310151	0.001217712	0.001316027	0.001723972	0.002011832	0.001244521	0.001158611	0.001106499	0.001463764	0.001091356	0.001085282	0.000884545	0.000937456	0.010948007	0.001284809	0.001382887	0.001267499	0.001278713	0.001200948	0.001050075	0.00139528	0.000883532	0.012561315	0.002597923	0.012610853	0.0187089	0.001283513	0.001075748	0.0143797	0.020905249	0.001383314
Thermoplasmatota	S35C640-Lasker2021	0.000212856	0.000181367	0.011614514	0.000267171	0.006980664	0.00042793	0.00033005	0.000333392	0.000274607	0.0002065	0.001193162	0.000380955	0.007163148	0.000310169	0.000166556	0.00700828	0.009595598	0.007889867	0.005379855	0.005445952	0.004998316	0.007648106	0.008646389	0.010069763	0.003457898	0.006110893	0.030974658	0.008946371	0.005217758	0.005419999	0.007911926	0.00840456	0.006739761	0.007366806	0.008708244	0.007791853	0.006409593	0.006932271	0.008166813	0.005952254	0.009197437	0.004096069	0.005535113	0.007559472	0.025595905	0.004079594	0.010696774	0.006626021	0.00995198	0.013812628	0.011940171	0.007848902	0.007240528	0.008184132	0.016596949	0.039040882	0.006277214	0.009926421	0.009802057	0.006225633	0.007727762	0.005591783
Thermoplasmatota	S36C165-Flyer2018	0.064083956	0.056870822	0.036639288	0.04489902	0.033690616	0.06720381	0.029665682	0.055232048	0.05113538	0.04365698	0.070152275	0.050227985	0.04887035	0.051096845	0.05537344	0.031024523	0.033541508	0.021641724	0.022522945	0.063145004	0.020921156	0.029810661	0.020590587	0.03108941	0.018965635	0.045300268	0.008501025	0.016416034	0.031849787	0.035777494	0.038764995	0.07468836	0.027888767	0.04047191	0.0260455	0.022831958	0.03374071	0.040666893	0.035704676	0.027171113	0.033866037	0.058612395	0.02924984	0.029786872	0.014862464	0.035653755	0.030305894	0.024332097	0.03426648	0.023544064	0.01818776	0.0164515	0.030254334	0.004998495	0.016292999	0.002058395	0.000717363	0.024416018	0.016748937	0.001443528	0.000579064	0.026826
Proteobacteria	S36C384-Lasker2021	0.13201283	0.15871044	0.006763575	0.14710982	0.007488918	0.11753448	0.13034073	0.16516882	0.1391914	0.14808407	0.10602113	0.15586127	0.011423191	0.13546118	0.1462736	0.009972874	0.008399553	0.005814969	0.005646485	0.018812831	0.007588751	0.007162934	0.006520586	0.007360839	0.009084687	0.014471553	0.016144473	0.006164212	0.008297431	0.009419406	0.009170891	0.007812964	0.006750552	0.00664439	0.006229792	0.007901002	0.006988539	0.010045138	0.008050941	0.007511783	0.007849203	0.020307647	0.005506972	0.007897684	0.015854027	0.007026277	0.006660909	0.005165402	0.005585852	0.003935494	0.004187654	0.004231187	0.006634959	0.010326265	0.004628038	0.001847543	0.001593603	0.006272751	0.003778233	0.002002411	0.00140653	0.00631804
Proteobacteria	S36C71-Lasker2018	0.011920929	0.011211265	0.028689384	0.007663678	0.026316477	0.016444866	0.005249653	0.011431681	0.012067611	0.009095859	0.03448667	0.009643829	0.027026733	0.012156392	0.012801747	0.029586235	0.027308414	0.028960641	0.021200884	0.027758287	0.027030595	0.03047506	0.026026888	0.025707256	0.028752772	0.02510914	0.052753527	0.026142668	0.026779769	0.029086312	0.026367791	0.026987597	0.02730267	0.03228678	0.026598258	0.02337869	0.02784654	0.027135592	0.025091257	0.027735155	0.02566164	0.024456294	0.018698243	0.020876192	0.07398344	0.026823021	0.027426101	0.01678189	0.025691275	0.025867105	0.023056993	0.020050777	0.022382842	0.025683124	0.02647774	0.042839125	0.043350734	0.020791136	0.018352188	0.025230054	0.043268006	0.020834027
